,source,target,coef_mean,coef_abs,p,-logp
25298,E(spl)mgamma-HLH,cato,0.0013561464,0.0013561464,4.661275520909253e-13,12.331495225822168
25299,bi,caup,0.00987615,0.00987615,3.512400566202187e-06,5.45439596150991
25300,ems,caup,-0.00015676314,0.00015676314,0.9331641927361403,0.03004193425404698
25301,bab2,caup,0.036092535,0.036092535,7.585759891964898e-10,9.120000907908606
25302,Mes2,caup,0.00062241143,0.00062241143,0.0286960798027216,1.5421774285737457
25303,Awh,caup,0.007959033,0.007959033,7.851835879466287e-07,6.105028786681185
25304,Optix,caup,0.012865115,0.012865115,1.2954229420595873e-07,6.887588415818753
25305,retn,caup,0.0006704806,0.0006704806,0.000934517692334088,3.02941247212321
25306,Ubx,caup,0.0067425217,0.0067425217,0.00224606884262031,2.648576936626687
25307,E5,caup,0.03306549,0.03306549,2.674896307223299e-08,7.572693048810447
25308,toe,caup,0.04648099,0.04648099,1.5550420909400112e-19,18.808257851257345
25309,Abd-B,caup,0.0053314227,0.0053314227,0.0031996155437341287,2.494902202075576
25310,Antp,caup,0.047805224,0.047805224,5.047280372495484e-10,9.296942569875855
25311,Sox15,caup,0.0031189797,0.0031189797,0.0011193811497686558,2.9510220108296688
25312,bab2,cdi,0.05375435,0.05375435,0.021138836569174185,1.674918918896707
25313,fd96Cb,cdi,0.015340703,0.015340703,0.2884768041156786,0.5398891019174781
25314,CG10654,cdi,-0.016276678,0.016276678,0.0004958917316966416,3.3046131329036057
25315,twi,cdi,0.07650921,0.07650921,2.4686795133593857e-15,14.607535286987373
25316,rn,cdi,0.017096275,0.017096275,0.004227134540703596,2.3739539292811545
25317,ovo,cdi,0.146693,0.146693,3.5669557015097513e-16,15.447702284188233
25318,Ets98B,cdi,0.13083683,0.13083683,0.00015790168733786802,3.8016132290948734
25319,fd19B,cdi,-0.018173996,0.018173996,0.00047803459805653833,3.320540669912406
25320,pnr,cdi,-0.006799752,0.006799752,0.30817867334479243,0.5111974187296825
25321,bab2,ced-6,0.021009712,0.021009712,3.886832663748079e-07,6.410404156249407
25322,RunxA,ced-6,0.0032638968,0.0032638968,3.0525422148584503e-10,9.515338321305011
25323,CG10904,ced-6,0.004167612,0.004167612,0.01861714902252575,1.7300868248898376
25324,D,ced-6,-0.004933,0.004933,1.3742629603968178e-08,7.8619301585992485
25325,fd19B,ced-6,-0.0012173312,0.0012173312,2.7967610849075127e-05,4.553344631925951
25326,kay,ced-6,0.04425779,0.04425779,2.0345930960953954e-18,17.691522433510126
25327,CG5953,ced-6,-7.986575e-05,7.986575e-05,0.931872458020397,0.03064352387814999
25328,CG10654,ced-6,-0.0059820036,0.0059820036,4.8688826531154e-10,9.312570692432661
25329,twi,ced-6,0.0042750696,0.0042750696,2.3404901548244036e-05,4.630693181374577
25330,sna,ced-6,-0.0049033305,0.0049033305,5.600189889428985e-07,6.25179724682719
25331,Abd-B,ced-6,0.03287454,0.03287454,8.829436927440507e-10,9.054066991451053
25332,sens,ced-6,0.0048636682,0.0048636682,1.3131642593968186e-08,7.881680946044717
25333,tx,ced-6,0.0131957885,0.0131957885,5.350211094661228e-12,11.271629082382898
25334,bi,ced-6,0.00039007896,0.00039007896,0.7825272214231903,0.10650054591154147
25335,vnd,ced-6,-0.004085534,0.004085534,2.683596354573666e-06,5.571282806746092
25336,cad,ced-6,0.00017242951,0.00017242951,0.468799232740994,0.3290131077762823
25337,scrt,ced-6,-0.004720744,0.004720744,8.592539815644558e-07,6.06587844677588
25338,pdm3,ced-6,0.029026642,0.029026642,2.0916527419469915e-12,11.679510415777287
25339,kni,ced-6,-0.0003746704,0.0003746704,0.9321682443704649,0.0305056960071489
25340,slp2,cer,0.027676385,0.027676385,0.02907343445725709,1.5365036618060441
25341,nub,cer,-0.14831333,0.14831333,2.875858824502877e-06,5.5412324372197
25342,klu,cer,0.038048994,0.038048994,0.19540064770425725,0.7090740010373142
25343,jigr1,cer,0.008518842,0.008518842,0.5611872134269771,0.250892232870637
25344,rn,cer,0.2776192,0.2776192,5.2763215441327955e-08,7.2776687459938625
25345,slp1,cer,-0.060572386,0.060572386,3.925042857231439e-05,4.406155596865861
25346,fd19B,cer,-0.040705014,0.040705014,3.125216939453115e-09,8.505119830371973
25347,ab,cer,0.31029615,0.31029615,6.4120949367542585e-06,5.193000056155186
25348,fd96Cb,cer,-0.069568776,0.069568776,0.0005382818753804909,3.2689902431729023
25349,CG5953,cer,0.4355643,0.4355643,4.58346505672823e-18,17.338806075261417
25350,E(spl)m7-HLH,chas,-0.04693048,0.04693048,7.0498768966822675e-12,11.151818466492058
25351,bab2,chas,0.0017301355,0.0017301355,0.6171112261495155,0.20963655306634352
25352,RunxA,chas,0.0005372368,0.0005372368,0.23429139442039149,0.6302436628514952
25353,E(spl)mdelta-HLH,chas,0.001630983,0.001630983,0.20399139282319476,0.6903881567321967
25354,Stat92E,chas,0.050073687,0.050073687,6.3008248748243385e-06,5.200602591001342
25355,odd,chas,-0.021397015,0.021397015,0.00011361739434370166,3.944555174882102
25356,D,chas,-0.008954653,0.008954653,9.312694159345672e-07,6.030924659590935
25357,E(spl)m8-HLH,chas,-0.026824065,0.026824065,1.3316908763503697e-06,5.875596575673055
25358,fd19B,chas,-0.0048754187,0.0048754187,1.0054431964625308e-12,11.997642460283277
25359,gsb,chas,7.0778755e-05,7.0778755e-05,0.8992114878715499,0.0461381534127437
25360,E(spl)m3-HLH,chas,0.010342162,0.010342162,0.030396705842462516,1.5171734792846259
25361,Sox14,chas,0.05449451,0.05449451,0.00019361493351923727,3.713061148603665
25362,CG5953,chas,-0.00085321744,0.00085321744,0.8159437356190906,0.088339787511605
25363,dar1,chas,-0.010073317,0.010073317,0.005324458631469336,2.273724542878484
25364,Hey,chas,-0.00072172354,0.00072172354,0.5812693706366735,0.23562256112058133
25365,SoxN,chas,0.0072805085,0.0072805085,0.00033069885936989625,3.4805673030307007
25366,Sox21a,chas,0.0031574368,0.0031574368,3.4253673751258566e-06,5.465292843023024
25367,Eip74EF,chas,-0.053977054,0.053977054,1.1486437298145952e-08,7.9398146537908305
25368,E(spl)m5-HLH,chas,-0.007940312,0.007940312,9.779013516676603e-06,5.009704953583801
25369,Doc1,chas,0.030162798,0.030162798,3.227786192897824e-08,7.491095240467917
25370,Abd-B,chas,0.026695194,0.026695194,1.872720419233291e-08,7.727527054150271
25371,so,chas,-0.034080092,0.034080092,6.30255992048069e-08,7.200483016653434
25372,h,chas,0.04475704,0.04475704,1.0156637572326428e-10,9.993250044559627
25373,Sox15,chas,-0.009761333,0.009761333,0.03885506799743037,1.4105523266759388
25374,E(spl)mgamma-HLH,chas,0.0032926907,0.0032926907,0.5635814765188605,0.2490432894765324
25375,dve,chas,0.010302915,0.010302915,5.606723155663686e-05,4.251290887621127
25376,klu,chas,-0.010084841,0.010084841,1.9812370795617957e-05,4.70306355263669
25377,E(spl)mbeta-HLH,chas,0.029744036,0.029744036,0.0035768066391687983,2.446504537013963
25378,slp1,chas,0.0073141837,0.0073141837,5.5050616621822296e-08,7.259237812133555
25379,bi,chas,0.015764052,0.015764052,0.021727527248718608,1.6629896967509559
25380,caup,chas,0.003026406,0.003026406,0.14968834672440604,0.8248120082760505
25381,Hand,chas,0.011040276,0.011040276,0.0004940547438707998,3.3062249262914096
25382,opa,chas,0.0025780597,0.0025780597,0.30641401296654547,0.5136913773720498
25383,rn,chas,0.019853417,0.019853417,0.0008808763784236178,3.055085035896205
25384,sob,chas,0.0077095143,0.0077095143,0.09435459117844232,1.0252369627491695
25385,kni,chas,0.113993324,0.113993324,6.16702441253314e-14,13.209924332389742
25386,dmrt99B,chas,-0.0059368336,0.0059368336,4.806953836598861e-05,4.318130048582118
25387,ems,cher,0.014374387,0.014374387,4.451791240893441e-05,4.351465209353891
25388,bab2,cher,0.028471528,0.028471528,4.7313742237846653e-07,6.3250127004618575
25389,RunxA,cher,-0.0013231402,0.0013231402,9.883236713643084e-05,4.005100802712814
25390,E(spl)mdelta-HLH,cher,0.0076690367,0.0076690367,0.023634557775331497,1.6264525193407606
25391,ss,cher,-0.01785254,0.01785254,2.506616224221689e-08,7.600912153660971
25392,fd19B,cher,0.0068845013,0.0068845013,4.598921579324472e-15,14.337343995939557
25393,kay,cher,0.067525245,0.067525245,1.2509694665985352e-08,7.902753290346227
25394,gsb,cher,-0.0025424396,0.0025424396,0.0003865759578850599,3.4127651593155672
25395,CG5953,cher,0.03782485,0.03782485,4.472154099295973e-11,10.349483240157218
25396,peb,cher,0.0067661996,0.0067661996,0.39585803983300694,0.40246053016180217
25397,Dr,cher,-0.022851009,0.022851009,2.1308422275508408e-08,7.6714487052556155
25398,Hey,cher,0.0029870952,0.0029870952,0.002200771592463319,2.65742502845082
25399,CG10654,cher,-0.008702422,0.008702422,1.1654193807673973e-06,5.933517763927052
25400,E(spl)m5-HLH,cher,-0.0020512268,0.0020512268,0.0962695367923137,1.0165111178184276
25401,Ets98B,cher,0.09491456,0.09491456,7.436795353734038e-18,17.12861416929467
25402,Abd-B,cher,0.01832636,0.01832636,0.00020576303534942914,3.6866326421375564
25403,h,cher,0.0030828614,0.0030828614,0.5269781715243156,0.278207373749266
25404,E(spl)mgamma-HLH,cher,0.0153294355,0.0153294355,0.0007953065651764391,3.0994654324747786
25405,Ubx,cher,-0.042649977,0.042649977,2.6877425462509334e-12,11.570612333868757
25406,klu,cher,-0.011331102,0.011331102,0.00044203025937449155,3.354547999814812
25407,hth,cher,0.01934178,0.01934178,5.6178675530946e-05,4.250428503945088
25408,E(spl)mbeta-HLH,cher,-0.044368245,0.044368245,7.519021914313244e-05,4.123838649414105
25409,vnd,cher,-0.0018438346,0.0018438346,0.0012807895329745625,2.8925222302689284
25410,gl,cher,-0.007856922,0.007856922,4.1903921653454196e-11,10.377745330905869
25411,slp2,cher,-0.014758416,0.014758416,7.263346290372259e-09,8.138863249737451
25412,Mes2,cher,-8.529538e-05,8.529538e-05,0.8710194987043658,0.05997212273639537
25413,nub,cher,0.024867276,0.024867276,6.403607386274199e-11,10.193575303111517
25414,cad,cher,0.00020681777,0.00020681777,0.6812055686907534,0.16672181044258325
25415,opa,cher,0.023182062,0.023182062,0.0008911721421433721,3.0500383979137347
25416,slbo,cher,0.04326697,0.04326697,2.3503854723978045e-10,9.62886090589562
25417,schlank,cher,-0.03955032,0.03955032,1.777896046330491e-07,6.750093635843237
25418,Antp,cher,0.059680555,0.059680555,2.051617474870225e-11,10.687903610441053
25419,H15,cher,-0.00053249416,0.00053249416,0.7580978829321883,0.12027471617159845
25420,gem,cher,0.0029568227,0.0029568227,0.0016764985709647748,2.7755968124244705
25421,nub,chic,-0.032418795,0.032418795,0.0008079508166065136,3.0926150757681348
25422,bs,chic,0.31380275,0.31380275,3.272748687439887e-08,7.485087342644493
25423,opa,chic,-0.07085526,0.07085526,0.11454433536807626,0.9410263833773892
25424,fd19B,chic,-0.01711077,0.01711077,0.00329752951053275,2.4818113091389336
25425,kay,chic,0.46737954,0.46737954,1.1295504037722901e-12,11.947094384848295
25426,bab2,chinmo,0.00065816275,0.00065816275,0.556626697589726,0.25443596735548585
25427,nub,chinmo,0.0017345769,0.0017345769,3.3022432463336093e-06,5.481190939356222
25428,erm,chinmo,0.0,0.0,,-0.0
25429,kni,chinmo,0.0029180492,0.0029180492,1.3189217722688438e-09,8.879780962512376
25430,Abd-B,chinmo,0.009766607,0.009766607,2.3950807034708562e-12,11.62067984822789
25431,fd19B,chinmo,0.0003707257,0.0003707257,3.836023072398558e-05,4.41611878935715
25432,vvl,chinmo,0.0024199854,0.0024199854,0.0002745128010709274,3.561437398737239
25433,ems,chrb,-0.07626403,0.07626403,0.00013025453512343014,3.8852071467632383
25434,ac,chrb,0.01747171,0.01747171,0.03680668147921844,1.4340733371372003
25435,ovo,chrb,0.06403292,0.06403292,4.837344687859058e-10,9.315392965598582
25436,ro,chrb,-0.011816817,0.011816817,9.17919211558931e-08,7.037195540496052
25437,fd19B,chrb,0.001048361,0.001048361,0.24512098223266204,0.610619511767748
25438,eve,chrb,0.005842571,0.005842571,3.414615539046652e-08,7.466658187639831
25439,CG5953,chrb,0.031420734,0.031420734,0.0009920597848982948,3.0034621549939384
25440,Awh,chrb,-0.007449292,0.007449292,0.0767136558436866,1.1151273201492256
25441,jigr1,chrb,0.052977726,0.052977726,0.00039158277055666255,3.407176425185503
25442,Abd-B,chrb,-0.08741067,0.08741067,1.2287567478071932e-13,12.910534084193474
25443,h,chrb,0.15901634,0.15901634,2.336003649089847e-07,6.63152648314425
25444,dve,chrb,0.100636184,0.100636184,3.995347714429567e-12,11.398445418130555
25445,bi,chrb,0.021215294,0.021215294,0.0023837715039828,2.622735376161378
25446,fd96Cb,chrb,-0.007921494,0.007921494,0.05117683304139669,1.2909265929154499
25447,cad,chrb,0.0034590466,0.0034590466,9.665063343307651e-06,5.014795295328255
25448,rn,chrb,-0.00032103882,0.00032103882,0.9464300270912944,0.023911489435507437
25449,pdm3,chrb,0.2579869,0.2579869,5.670685353362789e-17,16.246364449538074
25450,sob,chrb,0.025674595,0.025674595,0.000495599330137032,3.304869289297563
25451,repo,chrb,2.9592713e-05,2.9592713e-05,0.9959463798414772,0.0017640426664817434
25452,NK7.1,chrb,0.0188965,0.0188965,0.012867874086361152,1.8904931973711006
25453,D,cib,0.06905994,0.06905994,1.9488460943222344e-11,10.710222456944873
25454,aop,cib,0.38617724,0.38617724,1.2479835941655496e-12,11.903791123796386
25455,fd19B,cib,0.012937264,0.012937264,0.002869829026170738,2.542143976158835
25456,gsb,cib,0.023517722,0.023517722,0.03819898267438529,1.4179482031821142
25457,Sox14,cib,0.17727984,0.17727984,0.0001650077168171381,3.7824957449210395
25458,retn,cib,0.046268508,0.046268508,1.8592131454541964e-10,9.730670818626017
25459,Awh,cib,-0.05665732,0.05665732,0.005506501960916711,2.2591242017839885
25460,Dr,cib,-0.107377775,0.107377775,5.562881667252236e-06,5.254700178205131
25461,CG10654,cib,0.023520265,0.023520265,0.003162403229306196,2.4999827551825584
25462,Eip74EF,cib,0.08658848,0.08658848,5.712344963997412e-06,5.243185573739444
25463,E5,cib,-0.20081282,0.20081282,3.5163029770936516e-07,6.453913711638369
25464,Abd-B,cib,0.17119521,0.17119521,3.0686338805277195e-06,5.513054924260108
25465,so,cib,0.1840434,0.1840434,1.3680474673052618e-06,5.863898833587317
25466,Sox15,cib,-0.19160533,0.19160533,3.779935664402397e-06,5.4225155919174854
25467,dve,cib,-0.1580983,0.1580983,0.00010070052609487835,3.9969682605337127
25468,klu,cib,-0.110456124,0.110456124,0.00012065495667181627,3.918454831973175
25469,slp1,cib,-0.04273255,0.04273255,1.7499245264981335e-06,5.7569806818464055
25470,fd96Cb,cib,-0.12074814,0.12074814,7.297426842101893e-11,10.136830250191364
25471,cad,cib,-0.022982856,0.022982856,4.654721222329656e-06,5.3321063243989455
25472,bs,cib,0.35596094,0.35596094,6.639797767466121e-16,15.177845148013162
25473,opa,cib,0.059749506,0.059749506,0.008973924950427281,2.0470175668234027
25474,slbo,cib,-0.09084376,0.09084376,0.0012419506704751887,2.9058956537293903
25475,rn,cib,0.23043182,0.23043182,3.086719370189294e-10,9.510502852707173
25476,repo,cib,0.0065576215,0.0065576215,0.5422386379793538,0.2658095393867386
25477,dmrt99B,cib,-0.0120405955,0.0120405955,0.20382628499116434,0.6907398110531758
25478,Atf3,cib,0.2005599,0.2005599,0.021592335875032603,1.6657003728226611
25479,RunxA,ckd,0.000414279,0.000414279,0.9082558869862352,0.041791778516333644
25480,nub,ckd,-0.21941106,0.21941106,5.666191922943932e-13,12.246708719320724
25481,Mes2,ckd,0.009394956,0.009394956,0.18491677174699464,0.7330236970244838
25482,cad,ckd,0.012585431,0.012585431,0.0005209720134035076,3.283185606356686
25483,Antp,ckd,-0.08817208,0.08817208,0.00696128962011306,2.157310297312275
25484,Stat92E,ckd,-0.0016601814,0.0016601814,0.9210581756943297,0.03571293811465172
25485,rn,ckd,0.14857721,0.14857721,2.007336467219352e-08,7.697379825514854
25486,pdm3,ckd,-0.11260761,0.11260761,4.81900434410954e-07,6.317042682202225
25487,Abd-B,ckd,-0.13619876,0.13619876,3.540021030787824e-05,4.450994157881565
25488,gsb,ckd,0.0013111039,0.0013111039,0.3509832614541555,0.45471359473484385
25489,vvl,ckd,0.24894565,0.24894565,2.4995720267801673e-15,14.602134344255466
25490,dve,ckd,0.04039978,0.04039978,0.031899962432183696,1.4962098284006535
25491,ato,cn,0.0,0.0,,-0.0
25492,CG5953,cn,3.488937e-05,3.488937e-05,0.06579283640117124,1.1818213902888777
25493,gl,cn,0.00016003544,0.00016003544,1.1500875468036066e-16,15.939269099084163
25494,CG10904,comm,0.0037801957,0.0037801957,7.77828923949824e-14,13.109115911435092
25495,kni,comm,-0.012422111,0.012422111,9.267084483978691e-07,6.033056877686937
25496,gem,comm,-0.0001608041,0.0001608041,0.13690733501258198,0.8635732832746872
25497,knrl,comm,0.008848515,0.008848515,0.0013346912683942303,2.8746191806955568
25498,bs,comm2,-0.00048673508,0.00048673508,3.7168884913901686e-17,16.429820467771737
25499,ems,comm3,-0.0005068466,0.0005068466,1.9367656850927338e-06,5.712922918169221
25500,bab2,comm3,0.0016805268,0.0016805268,2.6043271691917323e-13,12.584304458333746
25501,RunxA,comm3,5.9657483e-05,5.9657483e-05,4.833286146287691e-06,5.315757492451635
25502,pb,comm3,2.5961913e-06,2.5961913e-06,0.8522719929749043,0.06942178293638107
25503,fd19B,comm3,3.25027e-05,3.25027e-05,2.4499975319347106e-05,4.6108343531324785
25504,gsb,comm3,-0.00013872935,0.00013872935,4.094636473367166e-08,7.387784649366014
25505,Awh,comm3,-0.0003922215,0.0003922215,3.472468485734253e-08,7.4593616869967745
25506,en,comm3,-0.0002351164,0.0002351164,0.0004183432973460885,3.3784671848447014
25507,Dr,comm3,-0.00054618827,0.00054618827,6.857022465870648e-12,11.163864427640114
25508,retn,comm3,-0.0002118436,0.0002118436,2.6526173183930245e-10,9.576325399281856
25509,E5,comm3,0.0021635215,0.0021635215,1.8977985177249714e-13,12.721749896906092
25510,so,comm3,-0.0005202353,0.0005202353,6.985288115175298e-06,5.155815676271309
25511,lbe,comm3,-0.00014607368,0.00014607368,2.696519343134256e-08,7.569196460009106
25512,Lim1,comm3,-0.00023677557,0.00023677557,1.5369822261618037e-10,9.813331154702261
25513,Ubx,comm3,0.00069851853,0.00069851853,1.1211694850978158e-10,9.950328730956327
25514,Scr,comm3,-0.00011123652,0.00011123652,0.0214788372515946,1.6679892326970807
25515,fd96Cb,comm3,-0.00011515639,0.00011515639,0.0001359474652386164,3.866628885488356
25516,gl,comm3,-4.349614e-05,4.349614e-05,5.633834331361085e-06,5.249195928034228
25517,mamo,comm3,0.00017940924,0.00017940924,0.0010006752658638443,2.9997068347326272
25518,slp2,comm3,5.0776318e-05,5.0776318e-05,0.04991983519929044,1.30172685706275
25519,erm,comm3,0.0,0.0,,-0.0
25520,repo,comm3,-7.486214e-05,7.486214e-05,9.970901859462115e-06,5.001265558350923
25521,H15,comm3,-0.00011950107,0.00011950107,5.562758933250417e-05,4.2547097601612
25522,bab2,comr,0.0003044881,0.0003044881,2.8837572613381194e-07,6.540041298910345
25523,cad,comr,-9.064752e-07,9.064752e-07,0.4724926399260321,0.3256049521587525
25524,slp2,comr,-5.415728e-05,5.415728e-05,2.5703359330472695e-06,5.590010112336247
25525,Hey,comr,-2.0807986e-06,2.0807986e-06,0.2761091478287957,0.5589192044228377
25526,so,comr,6.334994e-05,6.334994e-05,0.024370472710081983,1.6131360467943856
25527,D,comr,0.00013914618,0.00013914618,3.9614340522780746e-10,9.402147569567036
25528,fd19B,comr,-7.5621665e-06,7.5621665e-06,0.00010095635559811755,3.995866335320569
25529,Sox14,comr,4.312154e-05,4.312154e-05,1.5856823999792878e-07,6.799783794161467
25530,Sox15,comr,1.9468287e-05,1.9468287e-05,0.024851087041692258,1.604654609510805
25531,bi,corto,0.092805155,0.092805155,1.2992733920883757e-08,7.8862994554068155
25532,ac,corto,0.19623965,0.19623965,4.483498553090509e-09,8.348382966060031
25533,bs,corto,0.06788763,0.06788763,3.8731893165571874e-25,24.411931274734364
25534,rn,corto,0.088696554,0.088696554,3.0387624533196618e-05,4.517303248338841
